                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    137,                 0.7162,                0.90285,                 1.4444,                0.41476,                 0.4998,                0.49037,                0.38691,                0.84399,                 1.6187,                 1.6087,              0.0042697,              0.0042697,              0.0042697
                    138,                 0.7065,                0.90187,                 1.4468,                0.41351,                0.51045,                0.49373,                0.38702,                0.84043,                 1.5908,                 1.6108,              0.0042443,              0.0042443,              0.0042443
                    139,                0.70577,                0.88209,                 1.4413,                0.78168,                0.44764,                0.48785,                0.38561,                0.84063,                 1.6006,                 1.6144,               0.004219,               0.004219,               0.004219
                    140,                0.69979,                0.89049,                 1.4348,                0.39599,                0.51066,                 0.4852,                0.38455,                0.83959,                 1.6324,                 1.6138,              0.0041937,              0.0041937,              0.0041937
                    141,                0.69874,                0.88639,                 1.4374,                0.38823,                 0.5157,                0.49207,                0.39138,                0.83788,                 1.6483,                 1.6164,              0.0041683,              0.0041683,              0.0041683
                    142,                0.70566,                0.88923,                 1.4464,                0.41191,                0.49072,                0.49482,                0.39283,                  0.838,                 1.6358,                 1.6263,               0.004143,               0.004143,               0.004143
                    143,                 0.6969,                 0.8875,                  1.441,                0.41175,                0.51424,                0.49657,                0.39323,                0.83492,                 1.6391,                 1.6186,              0.0041177,              0.0041177,              0.0041177
                    144,                0.68832,                0.88123,                 1.4356,                 0.4235,                0.52922,                0.50147,                0.39743,                0.83216,                 1.6367,                 1.6149,              0.0040923,              0.0040923,              0.0040923
                    145,                0.70328,                0.89101,                 1.4442,                0.41872,                0.52478,                0.49514,                 0.3936,                0.82791,                 1.6554,                 1.6137,               0.004067,               0.004067,               0.004067
                    146,                0.69598,                0.87903,                 1.4356,                0.41272,                0.52734,                0.50198,                 0.3969,                0.83463,                 1.6594,                 1.6199,              0.0040417,              0.0040417,              0.0040417
                    147,                0.68175,                0.86747,                 1.4247,                0.41166,                0.52858,                0.49833,                0.39579,                0.83156,                 1.6519,                 1.6108,              0.0040163,              0.0040163,              0.0040163
                    148,                 0.6812,                0.85672,                 1.4209,                0.40865,                0.48338,                0.50342,                0.39986,                0.82747,                   1.65,                 1.6066,               0.003991,               0.003991,               0.003991
                    149,                0.68495,                0.86522,                 1.4283,                0.38381,                0.50968,                0.50185,                0.39922,                0.82539,                  1.673,                 1.6095,              0.0039656,              0.0039656,              0.0039656
                    150,                0.67828,                0.84563,                 1.4236,                0.39065,                0.51735,                0.49881,                  0.397,                0.82389,                 1.6853,                 1.6107,              0.0039403,              0.0039403,              0.0039403
                    151,                 0.6839,                0.85887,                 1.4313,                 0.3943,                0.51499,                0.50132,                0.39714,                0.82165,                 1.6907,                 1.6107,               0.003915,               0.003915,               0.003915
